arcid,arcid_wg_mask
425720,121932
425721,121933
425722,121934
425723,121935
425724,121936
425725,121937
425726,121938
425727,121939
425728,121940
425729,121941
425730,121942
425731,121943
425732,121944
425733,121945
425734,121946
425766,121947
425767,121948
425768,121949
425769,121950
425770,121951
425771,121952
425772,121953
425773,121954
425774,121955
425775,121956
425776,121957
425777,121958
425778,121959
425779,121960
425780,121961
425781,121962
425782,121963
425783,121964
425784,121965
425785,121966
425786,121967
425787,121968
425788,121969
425789,121970
425790,121971
425791,121972
425792,121973
425793,121974
425794,121975
425795,121976
425796,121977
425797,121978
425798,121979
425799,121980
425800,121981
425801,121982
425805,121983
425806,121984
425807,121985
425808,121986
425809,121987
425810,121988
425811,121989
425812,121990
425813,121991
425814,121992
425815,121993
425816,121994
425817,121995
425818,121996
425819,121997
425820,121998
425821,121999
425822,122000
425823,122001
425825,122002
425826,122003
425827,122004
425828,122005
425829,122006
425830,122007
425831,122008
425832,122009
425833,122010
425834,122011
425835,122012
425836,122013
425837,122014
425838,122015
425839,122016
425840,122017
425841,122018
425842,122019
425843,122020
425844,122021
425845,122022
425846,122023
425847,122024
425848,122025
425849,122026
425850,122027
425851,122028
425852,122029
425853,122030
425854,122031
425855,122032
425856,122033
425857,122034
425858,122035
425859,122036
425860,122037
425861,122038
425862,122039
425863,122040
425864,122041
425865,122042
425866,122043
425867,122044
425868,122045
425869,122046
425870,122047
425871,122048
425872,122049
425873,122050
425874,122051
425875,122052
425876,122053
425877,122054
425878,122055
425879,122056
425880,122057
425881,122058
425882,122059
425883,122060
425884,122061
425885,122062
425886,122063
425887,122064
425888,122065
425889,122066
425890,122067
425891,122068
425892,122069
425893,122070
425894,122071
425895,122072
425896,122073
425897,122074
425898,122075
425899,122076
426362,122077
426363,122078
426364,122079
426365,122080
426366,122081
426367,122082
426368,122083
426369,122084
426370,122085
426371,122086
426372,122087
426373,122088
426374,122089
426375,122090
426376,122091
426377,122092
426378,122093
426379,122094
426380,122095
426381,122096
426382,122097
426383,122098
426384,122099
426385,122100
426386,122101
426387,122102
426388,122103
426389,122104
426390,122105
426391,122106
426392,122107
426393,122108
426394,122109
426395,122110
426396,122111
426397,122112
426398,122113
426399,122114
426400,122115
426401,122116
426402,122117
426403,122118
426404,122119
426405,122120
426406,122121
426407,122122
426408,122123
426409,122124
426410,122125
426411,122126
426412,122127
426413,122128
426414,122129
426415,122130
426416,122131
426417,122132
426418,122133
426419,122134
426420,122135
426421,122136
426422,122137
426423,122138
426424,122139
426425,122140
426426,122141
426427,122142
426428,122143
426429,122144
426430,122145
426431,122146
426432,122147
426433,122148
426434,122149
426435,122150
426436,122151
426437,122152
426438,122153
426439,122154
426440,122155
426441,122156
426442,122157
426443,122158
426444,122159
426445,122160
426446,122161
426447,122162
426448,122163
426449,122164
426450,122165
426451,122166
426452,122167
426453,122168
426454,122169
426455,122170
426456,122171
426457,122172
426458,122173
426459,122174
426460,122175
426461,122176
426462,122177
426463,122178
426464,122179
426465,122180
426466,122181
426467,122182
426468,122183
426469,122184
426470,122185
426471,122186
426472,122187
426473,122188
426474,122189
426475,122190
426476,122191
426477,122192
426478,122193
426479,122194
426480,122195
426481,122196
426482,122197
426483,122198
426484,122199
426485,122200
426486,122201
426487,122202
426488,122203
426489,122204
426490,122205
426491,122206
426492,122207
426493,122208
426494,122209
426495,122210
426496,122211
426497,122212
426498,122213
426499,122214
426500,122215
426501,122216
426502,122217
426503,122218
426504,122219
426505,122220
426506,122221
426507,122222
426508,122223
426509,122224
426510,122225
426511,122226
426512,122227
426513,122228
426514,122229
426515,122230
426516,122231
426517,122232
426518,122233
426519,122234
426520,122235
426521,122236
426522,122237
426523,122238
426524,122239
426539,122240
426540,122241
426541,122242
426542,122243
426543,122244
426544,122245
426545,122246
426546,122247
426547,122248
426548,122249
426549,122250
426550,122251
426551,122252
426552,122253
426553,122254
426554,122255
426555,122256
426556,122257
426557,122258
426558,122259
426559,122260
426560,122261
426561,122262
426562,122263
426563,122264
426564,122265
426565,122266
426566,122267
426567,122268
426568,122269
426569,122270
426570,122271
426571,122272
426572,122273
426573,122274
426574,122275
426575,122276
426576,122277
426577,122278
426578,122279
426579,122280
426580,122281
426581,122282
426582,122283
426583,122284
426584,122285
426585,122286
426586,122287
426587,122288
426588,122289
426589,122290
426590,122291
426591,122292
426592,122293
426593,122294
426594,122295
426595,122296
426596,122297
426597,122298
426598,122299
426599,122300
426600,122301
426601,122302
426602,122303
426603,122304
426604,122305
426605,122306
426606,122307
426607,122308
426608,122309
426609,122310
426610,122311
426611,122312
426612,122313
426613,122314
426614,122315
426615,122316
426616,122317
426617,122318
426618,122319
426619,122320
426620,122321
426621,122322
426622,122323
426623,122324
426624,122325
426625,122326
426626,122327
426627,122328
426628,122329
426629,122330
426630,122331
426631,122332
426632,122333
426633,122334
426634,122335
426635,122336
426636,122337
426637,122338
426638,122339
426639,122340
426640,122341
426641,122342
426642,122343
426643,122344
426644,122345
426645,122346
426646,122347
426647,122348
426648,122349
426649,122350
426650,122351
426651,122352
426652,122353
426653,122354
426654,122355
426655,122356
426656,122357
426657,122358
426658,122359
426659,122360
426660,122361
426661,122362
426662,122363
426663,122364
426664,122365
426665,122366
426666,122367
426667,122368
426668,122369
426669,122370
426670,122371
426671,122372
426672,122373
426673,122374
426674,122375
426675,122376
426676,122377
426677,122378
426678,122379
426679,122380
426680,122381
426681,122382
426682,122383
426683,122384
426684,122385
426685,122386
426686,122387
426687,122388
426688,122389
426689,122390
426690,122391
426691,122392
426692,122393
426693,122394
426694,122395
426695,122396
426696,122397
426697,122398
426698,122399
426699,122400
426700,122401
426701,122402
426702,122403
426703,122404
426704,122405
426705,122406
426706,122407
426707,122408
426708,122409
426709,122410
426710,122411
426711,122412
426712,122413
426713,122414
426714,122415
426715,122416
426716,122417
426717,122418
426718,122419
426719,122420
426720,122421
426721,122422
426722,122423
426723,122424
426724,122425
426725,122426
426726,122427
426727,122428
426728,122429
426729,122430
426730,122431
426731,122432
426732,122433
426733,122434
426734,122435
426739,122436
426767,122437
426768,122438
426769,122439
426772,122440
426773,122441
426774,122442
426775,122443
426776,122444
426777,122445
426778,122446
426779,122447
426780,122448
426781,122449
426782,122450
426783,122451
426784,122452
426785,122453
426786,122454
426787,122455
426788,122456
426789,122457
426790,122458
426791,122459
426792,122460
426793,122461
426794,122462
426795,122463
426796,122464
426797,122465
426798,122466
426799,122467
426800,122468
426801,122469
426802,122470
426803,122471
426804,122472
426805,122473
426806,122474
426807,122475
426808,122476
426809,122477
426810,122478
426811,122479
426812,122480
426813,122481
426814,122482
426815,122483
426816,122484
426817,122485
426818,122486
426819,122487
426820,122488
426821,122489
426822,122490
426823,122491
426824,122492
426825,122493
426826,122494
426827,122495
426828,122496
426829,122497
426830,122498
426831,122499
426832,122500
426833,122501
426834,122502
426835,122503
426836,122504
426837,122505
426838,122506
426839,122507
426840,122508
426841,122509
426842,122510
426843,122511
426844,122512
426845,122513
426846,122514
426847,122515
426848,122516
426849,122517
426850,122518
426851,122519
426852,122520
426853,122521
426854,122522
426855,122523
426856,122524
426857,122525
426858,122526
426859,122527
426860,122528
426861,122529
426862,122530
426863,122531
426864,122532
426865,122533
426866,122534
426867,122535
426868,122536
426869,122537
426870,122538
426871,122539
426872,122540
426873,122541
426874,122542
426875,122543
426876,122544
426877,122545
426878,122546
426879,122547
426880,122548
426881,122549
426882,122550
426883,122551
426884,122552
426885,122553
426886,122554
426887,122555
426888,122556
426889,122557
426890,122558
426891,122559
426892,122560
426893,122561
426894,122562
426895,122563
426896,122564
426897,122565
427362,122566
427363,122567
427364,122568
427365,122569
427366,122570
427367,122571
427368,122572
427369,122573
427370,122574
427371,122575
427372,122576
427373,122577
427374,122578
427375,122579
427376,122580
427377,122581
427378,122582
427379,122583
427380,122584
427381,122585
427382,122586
427383,122587
427384,122588
427385,122589
427386,122590
427387,122591
427388,122592
427389,122593
427390,122594
427391,122595
427392,122596
427393,122597
427394,122598
427395,122599
427396,122600
427397,122601
427398,122602
427399,122603
427400,122604
427401,122605
427402,122606
427403,122607
427404,122608
427405,122609
427406,122610
427407,122611
427408,122612
427409,122613
427410,122614
427411,122615
427412,122616
427413,122617
427414,122618
427415,122619
427416,122620
427417,122621
427418,122622
427419,122623
427420,122624
427421,122625
427422,122626
427423,122627
427424,122628
427425,122629
427426,122630
427427,122631
427428,122632
427429,122633
427430,122634
427431,122635
427432,122636
427433,122637
427434,122638
427435,122639
427436,122640
427437,122641
427438,122642
427439,122643
427440,122644
427441,122645
427442,122646
427443,122647
427444,122648
427445,122649
427446,122650
427447,122651
427448,122652
427449,122653
427450,122654
427451,122655
427452,122656
427453,122657
427454,122658
427455,122659
427456,122660
427457,122661
427458,122662
427459,122663
427460,122664
427461,122665
427462,122666
427463,122667
427464,122668
427465,122669
427466,122670
427467,122671
427468,122672
427469,122673
427470,122674
427471,122675
427472,122676
427473,122677
427474,122678
427475,122679
427476,122680
427477,122681
427478,122682
427479,122683
427480,122684
427481,122685
427482,122686
427483,122687
427484,122688
427485,122689
427486,122690
427487,122691
427488,122692
427489,122693
427490,122694
427491,122695
427492,122696
427493,122697
427494,122698
427495,122699
427496,122700
427497,122701
427498,122702
427499,122703
427500,122704
427501,122705
427502,122706
427503,122707
427504,122708
427505,122709
427506,122710
427507,122711
427508,122712
427509,122713
427510,122714
427511,122715
427512,122716
427513,122717
427514,122718
427515,122719
427516,122720
427517,122721
427518,122722
427519,122723
427520,122724
427521,122725
427522,122726
427523,122727
427524,122728
427539,122729
427540,122730
427541,122731
427542,122732
427543,122733
427544,122734
427545,122735
427546,122736
427547,122737
427548,122738
427549,122739
427551,122740
427552,122741
427553,122742
427554,122743
427555,122744
427556,122745
427557,122746
427558,122747
427559,122748
427560,122749
427561,122750
427562,122751
427563,122752
427564,122753
427565,122754
427566,122755
427567,122756
427568,122757
427569,122758
427570,122759
427571,122760
427572,122761
427573,122762
427574,122763
427575,122764
427576,122765
427577,122766
427578,122767
427579,122768
427580,122769
427581,122770
427582,122771
427583,122772
427584,122773
427585,122774
427586,122775
427587,122776
427588,122777
427589,122778
427590,122779
427591,122780
427592,122781
427593,122782
427594,122783
427595,122784
427596,122785
427597,122786
427598,122787
427599,122788
427600,122789
427601,122790
427602,122791
427603,122792
427604,122793
427605,122794
427606,122795
427607,122796
427608,122797
427609,122798
427610,122799
427611,122800
427612,122801
427613,122802
427614,122803
427615,122804
427616,122805
427617,122806
427618,122807
427619,122808
427620,122809
427621,122810
427622,122811
427623,122812
427624,122813
427625,122814
427626,122815
